iter	RMSE
157	23.40879894
158	23.37752412
159	23.34743608
160	23.31744266
161	23.28764045
162	23.25855471
163	23.22992116
164	23.20010966
165	23.17057241
166	23.14342841
167	23.11597139
168	23.08968276
169	23.06500604
170	23.03824211
171	23.01212293
172	22.98732899
173	22.96462384
174	22.940833
175	22.91529658
176	22.89013471
177	22.86659344
178	22.84138595
179	22.81780428
180	22.79332216
181	22.76866119
182	22.74518243
183	22.72308035
184	22.69754795
185	22.67369482
186	22.65414869
187	22.63154387
188	22.60879139
189	22.58684092
190	22.56520514
191	22.54527323
192	22.52497008
193	22.50514366
194	22.48353324
195	22.46514978
196	22.44381399
197	22.42338592
198	22.40143986
199	22.38156443
200	22.36213999
201	22.34303156
202	22.32605885
203	22.30981425
204	22.29463413
205	22.27822074
206	22.25776176
207	22.24038535
208	22.22304571
209	22.20557649
210	22.18710614
211	22.17007349
212	22.15291704
213	22.1358721
214	22.1192238
215	22.10407825
216	22.08774118
217	22.07360602
218	22.05534975
219	22.03954534
220	22.02356375
221	22.00859834
222	21.99372879
223	21.9789771
224	21.9649429
225	21.94950007
226	21.9320203
227	21.91634785
228	21.90161354
229	21.88723826
230	21.87255138
231	21.85955142
232	21.84751974
233	21.83619961
234	21.82406941
235	21.8086155
236	21.79458141
237	21.78233927
238	21.76672561
239	21.75413386
240	21.74405498
241	21.74152113
242	21.72931297
243	21.71128299
244	21.70070231
245	21.68984013
246	21.67691985
247	21.66764995
248	21.66532129
249	21.6540969
250	21.64170009
251	21.62880967
252	21.61770003
253	21.60669246
254	21.59530082
255	21.58156039
256	21.57063918
257	21.55926169
258	21.54716521
259	21.53496824
260	21.52394614
261	21.51390029
262	21.50208673
263	21.49219466
264	21.4782244
265	21.46912632
266	21.45794346
267	21.44695808
268	21.44121913
269	21.43200817
270	21.42517154
271	21.41323217
272	21.40279861
273	21.40022837
274	21.39818587
275	21.38658273
276	21.38431225
277	21.37299019
278	21.36218456
279	21.35227345
280	21.34279609
281	21.33320728
282	21.33082404
283	21.32071332
284	21.31036515
285	21.30758883
286	21.30517748
287	21.2958753
288	21.28641183
289	21.2777636
290	21.26843629
291	21.25906556
292	21.25639259
293	21.24811594
294	21.24567645
295	21.238154
296	21.23095129
297	21.22205996
298	21.21962319
299	21.20976731
300	21.19762852
301	21.18799397
302	21.18551268
303	21.17408082
304	21.16415513
305	21.15891381
306	21.15648417
307	21.1476386
308	21.14568062
309	21.13569637
310	21.12643353
311	21.11921689
312	21.10976099
313	21.10501825
314	21.1028472
315	21.09957429
316	21.09227408
317	21.08253269
318	21.07894874
319	21.0752178
320	21.06757847
321	21.05962288
322	21.05086395
323	21.0437797
324	21.04122583
325	21.03173585
326	21.02591869
327	21.02385116
328	21.01665986
329	21.01434724
330	21.00476401
331	21.00060453
332	20.99871573
333	20.9956727
334	20.98865716
335	20.98678775
336	20.97930538
337	20.9723858
338	20.96405658
339	20.96034241
340	20.95812718
341	20.94995031
342	20.94175001
343	20.93273675
344	20.92626995
345	20.92483099
346	20.91624385
347	20.91397519
348	20.91112948
349	20.90179155
350	20.89388849
351	20.88890802
352	20.88718916
353	20.88565557
354	20.88170004
355	20.87511118
356	20.87334284
357	20.86817855
358	20.86017997
359	20.85749313
360	20.84998608
361	20.84487258
362	20.83737923
363	20.83529156
364	20.82724168
365	20.82257969
366	20.81625583
367	20.8101956
368	20.80461121
369	20.80247546
370	20.79521621
371	20.79317011
372	20.79137989
373	20.78433466
374	20.77828022
375	20.77549666
376	20.76965874
377	20.76725343
378	20.76563172
379	20.76151834
380	20.75880435
381	20.753132
382	20.75139565
383	20.74504675
384	20.73586502
385	20.73428813
386	20.7301769
387	20.72285398
388	20.71540612
389	20.71036555
390	20.70778255
391	20.70389098
392	20.69697483
393	20.6955722
394	20.69002122
395	20.68403197
396	20.67829931
397	20.67267895
398	20.66514313
399	20.66100091
400	20.65235469
401	20.64868768
402	20.64529285
403	20.64196088
404	20.63630237
405	20.63466778
406	20.62797623
407	20.62606093
408	20.62481421
409	20.6227837
410	20.61599799
411	20.61253492
412	20.60428748
413	20.59840111
414	20.59449961
415	20.59170164
416	20.58545915
417	20.58356172
418	20.57732193
419	20.57510671
420	20.57368502
421	20.56677876
422	20.56328036
423	20.56186589
424	20.56052287
425	20.55905495
426	20.5522278
427	20.54582179
428	20.53977753
429	20.53819514
430	20.53342594
431	20.52667147
432	20.52529244
433	20.51692868
434	20.50800149
435	20.50161025
436	20.5003362
437	20.49806103
438	20.4937091
439	20.48898205
440	20.48338333
441	20.48142256
442	20.47629522
443	20.46868578
444	20.46567078
445	20.45756325
446	20.45293816
447	20.45146607
448	20.4497376
449	20.44817567
450	20.44271864
451	20.43902531
452	20.43728446
453	20.43160256
454	20.42915579
455	20.4277438
456	20.42215883
457	20.41744366
458	20.41524095
459	20.41175421
460	20.40542823
461	20.40340567
462	20.39889497
463	20.39747063
464	20.39116995
465	20.39012919
466	20.38717543
467	20.3818045
468	20.37965136
469	20.37626579
470	20.3747801
471	20.37122697
472	20.36585003
473	20.36145447
474	20.35442633
475	20.3477249
476	20.3448293
477	20.34360859
478	20.33911472
479	20.3357323
480	20.33048876
481	20.32915776
482	20.32636438
483	20.32305721
484	20.31629606
485	20.31149133
486	20.30555316
487	20.30425411
488	20.29906616
489	20.29793979
490	20.29652168
491	20.29540396
492	20.29191827
493	20.291007
494	20.28922761
495	20.28810765
496	20.28650653
497	20.28538617
498	20.28167002
499	20.28026668
500	20.27880963
501	20.2772229
502	20.27621891
503	20.27098241
504	20.26939569
505	20.26773875
506	20.26299101
507	20.26117716
508	20.26027119
509	20.257626
510	20.25617401
511	20.25043464
512	20.24910829
513	20.24787384
514	20.24386394
515	20.2420089
516	20.23847923
517	20.23675211
518	20.23304128
519	20.23097362
520	20.22923482
521	20.22489042
522	20.22380635
523	20.22140921
524	20.21438168
525	20.21224
526	20.2095004
527	20.20830917
528	20.2014757
529	20.19905735
530	20.19060459
531	20.18306042
532	20.17539172
533	20.17389306
534	20.1729914
535	20.17193511
536	20.17102883
537	20.16795043
538	20.16668238
539	20.1653954
540	20.16377616
541	20.16296152
542	20.1620965
543	20.16080346
544	20.15987155
545	20.15750702
546	20.15603876
547	20.15340453
548	20.14734759
549	20.14173373
550	20.1385447
551	20.13785133
552	20.13658798
553	20.1343329
554	20.12760093
555	20.12341451
556	20.11921723
557	20.11228238
558	20.10910467
559	20.10757246
560	20.10661719
561	20.10111084
562	20.09909721
563	20.09553354
564	20.09468747
565	20.08721829
566	20.08302703
567	20.07906201
568	20.07338076
569	20.06587631
570	20.05935546
571	20.05551095
572	20.05178646
573	20.0473536
574	20.04220498
575	20.03592202
576	20.03088882
577	20.03023926
578	20.02578726
579	20.02033665
580	20.01964858
581	20.01409463
582	20.01044848
583	20.00577849
584	20.00191456
585	19.99645501
586	19.99214891
587	19.98794738
588	19.9868659
589	19.98261531
590	19.98175341
591	19.97701032
592	19.97399143
593	19.97171858
594	19.9643236
595	19.95848274
596	19.95549046
597	19.95438394
598	19.94862465
599	19.94430976
600	19.93906297
601	19.93604888
602	19.93164584
603	19.92946064
604	19.92799093
605	19.92227278
606	19.91821856
607	19.91626036
608	19.9109277
609	19.90654032
610	19.90344366
611	19.89784791
612	19.89706619
613	19.89344503
614	19.88915029
615	19.886724
616	19.88224382
617	19.87910164
618	19.87367217
619	19.87215887
620	19.86990644
621	19.86905462
622	19.86596736
623	19.8632501
624	19.85716674
625	19.85205675
626	19.8483859
627	19.84757295
628	19.84636955
629	19.84249875
630	19.8366567
631	19.83148199
632	19.8275524
633	19.82515663
634	19.82280528
635	19.8170559
636	19.81397215
637	19.80882139
638	19.8058312
639	19.80451686
640	19.79936893
641	19.79824153
642	19.79360463
643	19.79194024
644	19.78609701
645	19.78013832
646	19.77775826
647	19.7743035
648	19.77338344
649	19.76927217
650	19.76338395
651	19.7627145
652	19.75906785
653	19.75823102
654	19.75638376
655	19.74916024
656	19.74778795
657	19.74116872
658	19.73845695
659	19.73432689
660	19.73174719
661	19.72742758
662	19.72333968
663	19.71891299
664	19.71744318
665	19.71389842
666	19.71063857
667	19.7051115
668	19.70221966
669	19.69890246
670	19.69292533
671	19.68949554
672	19.68384838
673	19.68023447
674	19.67638567
675	19.67523395
676	19.67362235
677	19.66943593
678	19.66696048
679	19.66390586
680	19.65921333
681	19.65787763
682	19.65488608
683	19.65421485
684	19.65214876
685	19.64801761
686	19.64719694
687	19.6464556
688	19.64441467
689	19.64252071
690	19.63868695
691	19.63347279
692	19.62953853
693	19.62677367
694	19.62148639
695	19.61597744
696	19.61240585
697	19.60593028
698	19.60449264
699	19.60180802
700	19.60007227
701	19.59539968
702	19.59350457
703	19.58938792
704	19.58459164
705	19.58000935
706	19.57700277
707	19.57286458
708	19.57101527
709	19.56749923
710	19.56670253
711	19.56413976
712	19.55947026
713	19.55482713
714	19.55111125
715	19.54944659
716	19.54433418
717	19.54221533
718	19.53833739
719	19.53554173
720	19.53254461
721	19.5321687
722	19.52853801
723	19.52691574
724	19.52333928
725	19.51855044
726	19.51358173
727	19.51009139
728	19.50777705
729	19.50481369
730	19.4997904
731	19.49433614
732	19.49176523
733	19.48883191
734	19.48796072
735	19.48716102
736	19.48433237
737	19.48112949
738	19.47927019
739	19.47548392
740	19.47045353
741	19.46854364
742	19.46547793
743	19.45982157
744	19.45671925
745	19.45345863
746	19.45283183
747	19.44803583
748	19.44208517
749	19.43670488
750	19.43400063
751	19.42959479
752	19.42541573
753	19.42078856
754	19.41760287
755	19.41377565
756	19.41113618
757	19.40864776
758	19.40582371
759	19.4053898
760	19.40175864
761	19.4001606
762	19.39937679
763	19.39470273
764	19.39248001
765	19.38938895
766	19.38600664
767	19.38207912
768	19.38024202
769	19.37914219
770	19.37747925
771	19.37182027
772	19.3685285
773	19.36472526
774	19.36035209
775	19.35794507
776	19.35197756
777	19.34854667
778	19.34636112
779	19.34301841
780	19.33747999
781	19.33595938
782	19.33375912
783	19.33254515
784	19.32787338
785	19.32485557
786	19.32194302
787	19.31908506
788	19.31713976
789	19.3143006
790	19.30973312
791	19.30888213
792	19.30492982
793	19.30072182
794	19.30019512
795	19.29601697
796	19.29077502
797	19.28792429
798	19.28247912
799	19.27743204
800	19.27478737
801	19.2711083
802	19.270032
803	19.26574845
804	19.25969989
805	19.25634244
806	19.25434844
807	19.25328651
808	19.24885871
809	19.24825413
810	19.24742144
811	19.24483379
812	19.24401625
813	19.24312035
814	19.23979858
815	19.2343896
816	19.23388757
817	19.23036304
818	19.22591481
819	19.22145762
820	19.21916613
821	19.2184888
822	19.21618335
823	19.21144944
824	19.2071157
825	19.20302288
826	19.19882021
827	19.19436361
828	19.19383922
829	19.19320011
830	19.18947359
831	19.18880538
832	19.18582353
833	19.18346087
834	19.18077016
835	19.18014872
836	19.17686187
837	19.17349786
838	19.17167815
839	19.17077918
840	19.16724504
841	19.16177991
842	19.15839334
843	19.15475327
844	19.15231133
845	19.15141629
846	19.1493786
847	19.14733869
848	19.14631987
849	19.14544504
850	19.14240766
851	19.14117019
852	19.13814011
853	19.13444324
854	19.13365953
855	19.12999006
856	19.12938572
857	19.12808469
858	19.12612651
859	19.1249139
860	19.12312082
861	19.1225721
862	19.11771903
863	19.11710526
864	19.11449762
865	19.11202937
866	19.11149641
867	19.10542538
868	19.10138599
869	19.10109517
870	19.10012993
871	19.09429725
872	19.08951641
873	19.0852421
874	19.08484653
875	19.08006214
876	19.07888176
877	19.07825583
878	19.07488188
879	19.07254809
880	19.06850644
881	19.06778869
882	19.06551699
883	19.06373952
884	19.05960957
885	19.05632835
886	19.05544487
887	19.05276262
888	19.04938732
889	19.04866558
890	19.0456648
891	19.04383367
892	19.04353991
893	19.04060725
894	19.03741578
895	19.03297085
896	19.02841999
897	19.02708227
898	19.0265658
899	19.02576329
900	19.02335257
901	19.017071
902	19.01138524
903	19.00592539
904	19.00552925
905	19.00519528
906	18.9987055
907	18.99829443
908	18.99455103
909	18.99394856
910	18.99276771
911	18.99007905
912	18.98954232
913	18.98544563
914	18.97912915
915	18.97854756
916	18.97519484
917	18.97466625
918	18.9742316
919	18.97079731
920	18.96678237
921	18.9644741
922	18.95900059
923	18.95249191
924	18.9499649
925	18.9477131
926	18.94738141
927	18.94577492
928	18.94415528
929	18.94099606
930	18.94034894
931	18.93834237
932	18.93790675
933	18.93389797
934	18.93058378
935	18.92967947
936	18.92593512
937	18.92145751
938	18.92084652
939	18.91911767
940	18.91545756
941	18.9128641
942	18.9117949
943	18.90816778
944	18.90775406
945	18.90510875
946	18.90436947
947	18.90349774
948	18.90304224
949	18.89874576
950	18.89488332
951	18.89433375
952	18.89378838
953	18.88873767
954	18.88536284
955	18.88484408
956	18.88443539
957	18.88029461
958	18.87752437
959	18.87300464
960	18.87034402
961	18.86998665
962	18.86731417
963	18.86144093
964	18.86109686
965	18.85615047
966	18.85551843
967	18.85192221
968	18.85139617
969	18.84832051
970	18.84780448
971	18.84583244
972	18.84533656
973	18.83989466
974	18.83937783
975	18.83889679
976	18.83841446
977	18.83547156
978	18.83081991
979	18.82815865
980	18.82266327
981	18.82216029
982	18.81854929
983	18.81812884
984	18.81619313
985	18.81572357
986	18.81336778
987	18.81003019
988	18.8095647
989	18.80469716
990	18.80419478
991	18.80370226
992	18.80069003
993	18.79620919
994	18.7936865
995	18.79306196
996	18.78938467
997	18.7855741
998	18.78514573
999	18.78471988
