iter	Passed	Remaining
420	2323	3195
421	2328	3189
422	2333	3183
423	2339	3177
424	2344	3171
425	2348	3165
426	2354	3160
427	2360	3154
428	2365	3148
429	2371	3143
430	2376	3137
431	2381	3131
432	2387	3126
433	2392	3120
434	2397	3114
435	2403	3109
436	2408	3103
437	2413	3096
438	2419	3091
439	2424	3085
440	2429	3079
441	2435	3074
442	2440	3068
443	2445	3062
444	2452	3058
445	2457	3052
446	2462	3046
447	2467	3040
448	2472	3034
449	2478	3029
450	2484	3024
451	2489	3018
452	2494	3012
453	2500	3007
454	2505	3000
455	2510	2994
456	2515	2989
457	2520	2983
458	2525	2977
459	2531	2971
460	2537	2966
461	2542	2960
462	2547	2955
463	2552	2949
464	2558	2943
465	2563	2937
466	2568	2931
467	2574	2926
468	2578	2919
469	2584	2914
470	2589	2908
471	2594	2902
472	2599	2896
473	2604	2890
474	2609	2884
475	2614	2878
476	2619	2872
477	2624	2866
478	2629	2860
479	2634	2854
480	2640	2848
481	2644	2842
482	2649	2836
483	2654	2830
484	2659	2824
485	2664	2818
486	2669	2812
487	2674	2806
488	2679	2800
489	2684	2794
490	2689	2788
491	2694	2782
492	2699	2776
493	2704	2770
494	2709	2764
495	2714	2758
496	2719	2752
497	2724	2746
498	2729	2740
499	2734	2734
500	2738	2728
501	2744	2722
502	2749	2716
503	2754	2710
504	2758	2704
505	2763	2698
506	2769	2692
507	2774	2686
508	2779	2680
509	2784	2674
510	2789	2669
511	2794	2663
512	2799	2657
513	2804	2651
514	2809	2645
515	2813	2639
516	2818	2633
517	2823	2627
518	2828	2621
519	2833	2615
520	2838	2609
521	2843	2603
522	2848	2597
523	2853	2592
524	2858	2586
525	2863	2580
526	2868	2574
527	2873	2568
528	2878	2562
529	2883	2557
530	2888	2551
531	2894	2546
532	2899	2540
533	2904	2534
534	2910	2529
535	2915	2523
536	2920	2517
537	2926	2512
538	2931	2506
539	2935	2500
540	2941	2495
541	2946	2489
542	2951	2484
543	2956	2478
544	2961	2472
545	2966	2467
546	2972	2461
547	2977	2456
548	2982	2450
549	2988	2444
550	2993	2439
551	2998	2433
552	3003	2427
553	3008	2422
554	3014	2416
555	3019	2410
556	3024	2405
557	3030	2400
558	3035	2394
559	3040	2389
560	3045	2383
561	3050	2377
562	3056	2372
563	3061	2366
564	3066	2361
565	3072	2355
