iter	Logloss
177	0.3244851277
178	0.3242371615
179	0.3230007102
180	0.3228309477
181	0.3226196605
182	0.3215715315
183	0.3213858716
184	0.3211053854
185	0.3206463699
186	0.3205249341
187	0.3202607646
188	0.3201140457
189	0.3199643353
190	0.3190802332
191	0.3189747907
192	0.3183245983
193	0.3182026245
194	0.3175815182
195	0.3172514095
196	0.316837326
197	0.3165915239
198	0.3164514208
199	0.3163075089
200	0.3161522675
201	0.3160507086
202	0.3159213863
203	0.3158371267
204	0.3155288823
205	0.3150264167
206	0.3143514903
207	0.3142702201
208	0.3139759087
209	0.3138392472
210	0.3135309172
211	0.3130563709
212	0.3129348103
213	0.3120021455
214	0.311713342
215	0.3113378888
216	0.3110451362
217	0.3105815758
218	0.3102328206
219	0.3100323885
220	0.3099134752
221	0.3098087623
222	0.3096661498
223	0.309532759
224	0.3092833557
225	0.3090449802
226	0.3083259467
227	0.3081257918
228	0.3074956831
229	0.3072595629
230	0.3071246456
231	0.3069129383
232	0.3068422393
233	0.3066471175
234	0.3064377107
235	0.3063175574
236	0.3056599185
237	0.3054913306
238	0.3052971202
239	0.3051150088
240	0.3050148597
241	0.3048292199
242	0.304636118
243	0.3045736885
244	0.3043598804
245	0.3038626179
246	0.3036046518
247	0.303448154
248	0.3033307601
249	0.3030241198
250	0.302853442
251	0.3026864707
252	0.3025544838
253	0.3024828109
254	0.3021372485
255	0.3017571484
256	0.301663998
257	0.3012950543
258	0.3010421229
259	0.3009535289
260	0.3007511337
261	0.300581619
262	0.3004591127
263	0.2991613948
264	0.2986620241
265	0.2985697144
266	0.298449979
267	0.2983104418
268	0.2980990755
269	0.2979919327
270	0.2978490928
271	0.2976411839
272	0.29750551
273	0.2973747981
274	0.2971185292
275	0.2970188979
276	0.2968856912
277	0.2966396049
278	0.2964820048
279	0.2964198498
280	0.2954648073
281	0.295283709
282	0.2950561432
283	0.2949723425
284	0.294875005
285	0.2948001386
286	0.2945300002
287	0.2944954218
288	0.2943683804
289	0.2940880929
290	0.293940847
291	0.2933555716
292	0.2929427069
293	0.2926111374
294	0.2924788087
295	0.2922181301
296	0.2919623735
297	0.2917601663
298	0.2914565879
299	0.2912713997
300	0.291104504
301	0.2906974235
302	0.290521953
303	0.2903634894
304	0.2903003706
305	0.2901965703
306	0.2897884032
307	0.2896829238
308	0.2895641064
309	0.2894166126
310	0.2889733378
311	0.2888782765
312	0.2887262
313	0.2879182711
314	0.2877063364
315	0.2875871357
316	0.2872681279
317	0.2871488166
318	0.286944829
319	0.2868529775
320	0.2867787289
321	0.2866818281
322	0.2866177631
323	0.2865114919
324	0.2864235466
325	0.2859119727
326	0.2855913233
327	0.2855326022
328	0.2853777418
329	0.2852708133
330	0.2852060144
331	0.285110488
332	0.2849248992
333	0.2846849981
334	0.2845710685
335	0.2844179163
336	0.2843303636
337	0.2840412451
338	0.2839330256
339	0.2838793778
340	0.2835524492
341	0.2832707872
342	0.283188964
343	0.282755867
344	0.2826154371
345	0.2825255338
346	0.2822735796
347	0.281730361
348	0.2816431671
349	0.2815819889
350	0.2813371483
351	0.2811622591
352	0.2810558031
353	0.2809784837
354	0.2807198867
355	0.2799512997
356	0.2798678197
357	0.2795104192
358	0.2794663954
359	0.2792653556
360	0.2791741203
361	0.2788874938
362	0.2787468281
363	0.278666759
364	0.278547854
365	0.2779561473
366	0.2777562098
367	0.2774849951
368	0.2771683333
369	0.2770556973
370	0.2769744655
371	0.2767419677
372	0.2765664939
373	0.2764785138
374	0.2764258399
375	0.2763515498
376	0.2761391687
377	0.2760362001
378	0.2754374115
379	0.2753231978
380	0.2752315005
381	0.2751488666
382	0.2750513769
383	0.2747520469
384	0.2746077937
385	0.2744975894
386	0.2744120696
387	0.2741102754
388	0.2740168136
389	0.2737221813
390	0.27359155
391	0.2735141351
392	0.2733730123
393	0.2732819506
394	0.2732134862
395	0.273054022
396	0.2729842683
397	0.2724450284
398	0.2723494359
399	0.2719945644
400	0.2715707286
401	0.2713849574
402	0.2712847439
403	0.2711305734
404	0.2709669862
405	0.2708676133
406	0.2707727248
407	0.2706948341
408	0.2705750495
409	0.2704707315
410	0.2703482393
411	0.2701029017
412	0.2700488052
413	0.2696152621
414	0.2695328575
415	0.2694413096
416	0.2692597252
417	0.269027367
418	0.2689520532
419	0.2684993868
420	0.2683043013
421	0.2682209071
422	0.2681524654
423	0.2678748737
424	0.2676563628
425	0.2675599431
426	0.2674751439
427	0.267406801
428	0.2673453474
429	0.2673050034
430	0.2672366886
431	0.2669890146
432	0.2669173849
433	0.2666850748
434	0.2666123396
435	0.266466928
436	0.2663784338
437	0.2660313772
438	0.2659650118
439	0.2654876077
440	0.2651185995
441	0.2650257467
442	0.2649136814
443	0.2647559996
444	0.2646908471
445	0.2646266807
446	0.2645789902
447	0.2642571754
448	0.264152493
449	0.2639957524
450	0.263747126
451	0.263568017
452	0.2633077684
453	0.2631916586
454	0.2630853523
455	0.2628869861
456	0.2626663508
457	0.2624274887
458	0.2623239971
459	0.2622409251
460	0.2617847131
461	0.2613081342
462	0.2611206761
463	0.2610095488
464	0.2609402488
465	0.2607268086
466	0.2606684468
467	0.2604373587
468	0.2602231107
469	0.2601566757
470	0.2600926405
471	0.2593637209
472	0.2592543005
473	0.2591786267
474	0.2590361085
475	0.25887012
476	0.2587377808
477	0.2585917917
478	0.2584160717
479	0.2582038058
480	0.25815523
481	0.2578096441
482	0.2577009548
483	0.2576088165
484	0.2574424375
485	0.2573022564
486	0.2570386712
487	0.2566464241
488	0.2565945245
489	0.2564483223
490	0.2563910636
491	0.2563013557
492	0.2559422641
493	0.2554121315
494	0.2553448708
495	0.2552385857
496	0.2551340074
497	0.2550504775
498	0.254920406
499	0.2548081294
500	0.2545960722
501	0.2545298187
502	0.254376351
503	0.2543155436
504	0.2542182639
505	0.2536061259
506	0.2535375084
507	0.2533662981
508	0.25315936
509	0.2530132837
510	0.2528554992
511	0.2527709395
512	0.2527212291
513	0.2527039594
514	0.2525277089
515	0.2524565688
516	0.2522730568
517	0.2522304258
518	0.2521148504
519	0.252068024
520	0.2518930259
521	0.2517276774
522	0.2516523279
523	0.2515472683
524	0.2514039868
525	0.2513313713
526	0.2511946258
527	0.2510616899
528	0.2510062727
529	0.2509271745
530	0.2507556955
531	0.2505995926
532	0.2504305929
533	0.2503582568
534	0.2502925162
535	0.2502261619
536	0.2499768372
537	0.2498088301
538	0.2497266143
539	0.2495253758
540	0.2493889812
541	0.2492529313
542	0.2487245072
543	0.2485303689
544	0.2484654269
545	0.2483318837
546	0.2482944718
547	0.2482569891
548	0.2480761421
549	0.2478199595
550	0.2477867981
551	0.2477362416
552	0.2476404846
553	0.2475025617
554	0.2473473708
555	0.2472964702
556	0.2472414247
557	0.2471537473
558	0.2470567551
559	0.246991507
560	0.2469333008
561	0.2468902258
562	0.246814081
563	0.2464072601
564	0.2463461652
565	0.246202982
566	0.2461329836
567	0.2460167565
568	0.2459461245
569	0.2458944923
570	0.245824182
571	0.2456436241
572	0.2455450294
573	0.2455089756
574	0.2454549002
575	0.2453107507
576	0.2452454427
577	0.2451322075
578	0.2450173256
579	0.2449936679
580	0.244932057
581	0.2448232963
582	0.2447429932
583	0.2440233903
584	0.2439076263
585	0.243832714
586	0.2436944644
587	0.2436117973
588	0.2435043267
589	0.24346509
590	0.2431379432
591	0.2425101043
592	0.2424784588
593	0.2423809365
594	0.2423007949
595	0.2421678973
596	0.2421027226
597	0.242052291
598	0.2419949191
599	0.2418397671
600	0.241707209
601	0.2415413174
602	0.2414055889
603	0.2412438574
604	0.241097034
605	0.2409800597
606	0.2402100459
607	0.2401461901
608	0.2400243283
609	0.2399157665
610	0.2397718998
611	0.2397040765
612	0.2395991284
613	0.239530052
614	0.2394844374
615	0.2393388695
616	0.2392577983
617	0.2391794478
618	0.2390448091
619	0.2389617372
620	0.2387100442
621	0.2386697347
622	0.2386155445
623	0.2385448736
624	0.238513265
625	0.2384705169
626	0.2383821919
627	0.238352192
628	0.2383093902
629	0.2382532711
630	0.2381276704
631	0.2380685898
632	0.2379835988
633	0.2379067757
634	0.2378322611
635	0.237647845
636	0.2375915287
637	0.2374100852
638	0.2372521469
639	0.2371395466
640	0.2370486581
641	0.2370060875
642	0.2369551746
643	0.2368672632
644	0.2368322
645	0.2367520356
646	0.2366865459
647	0.2365775557
648	0.2365243155
649	0.2363915584
650	0.2362664346
651	0.2361119869
652	0.2360397167
653	0.2359678732
654	0.2358644139
655	0.2357809581
656	0.2356425984
657	0.2352440199
658	0.2351474323
659	0.2350257279
660	0.2349795473
661	0.2348749282
662	0.2347452062
663	0.2346391947
664	0.2344847911
665	0.2344384072
666	0.2342760343
667	0.2341777212
668	0.2338581706
669	0.2338121042
670	0.2336900922
671	0.2336564523
672	0.233089216
673	0.2330393241
674	0.232668734
675	0.2325441621
676	0.2324429037
677	0.232408633
678	0.2323073299
679	0.2319152845
680	0.2317835475
681	0.2316528663
682	0.2315454233
683	0.2313275903
684	0.2312644143
685	0.2311705866
686	0.2310645349
687	0.2310129236
688	0.2309639299
689	0.2309389435
690	0.2307931781
691	0.2307360333
692	0.2306860965
693	0.2305343306
694	0.2305178377
695	0.2304621407
696	0.2304083999
697	0.2303706482
698	0.2303468826
699	0.2301951316
700	0.230151303
701	0.2301049152
702	0.2298016787
703	0.2296013434
704	0.2295050615
705	0.2294176757
706	0.2293784719
707	0.2292592744
708	0.2291288957
709	0.229083843
710	0.2289707269
711	0.2288778221
712	0.2288357449
713	0.2287678319
714	0.228734604
715	0.2281386753
716	0.2281024844
717	0.2275581621
718	0.2274889837
719	0.2274526583
720	0.227023948
721	0.2269589837
722	0.2268846867
723	0.226868619
724	0.2268054431
725	0.2267091398
726	0.226665499
727	0.2265688335
728	0.2265238799
729	0.2264758086
730	0.226057382
731	0.2259993821
732	0.2259801258
733	0.2259344954
734	0.2258305058
735	0.2257636133
736	0.2256345528
737	0.2256013248
738	0.2254774773
739	0.2254095818
740	0.2253632237
741	0.2250684118
742	0.2249431683
743	0.2247653734
744	0.224586152
745	0.2245556133
746	0.2244557432
747	0.2244140941
748	0.22429745
749	0.224256883
750	0.2241934549
751	0.2237038292
752	0.2236102793
753	0.223550812
754	0.2234025159
755	0.2233392346
756	0.2231922277
757	0.2231176653
758	0.2229969612
759	0.2229728815
760	0.222942586
761	0.2229288882
762	0.2228305127
763	0.2227214869
764	0.2226991804
765	0.2226586517
766	0.2226249015
767	0.2225000412
768	0.2224104961
769	0.2223230185
770	0.2220682633
771	0.2218005199
772	0.2216933543
773	0.2216361424
774	0.221449591
775	0.2213993229
776	0.2213552006
777	0.2212569124
778	0.221231414
779	0.2211708428
780	0.2210498945
781	0.2210247387
782	0.2209409419
783	0.2208633528
784	0.2207556941
785	0.2207114262
786	0.2206325286
787	0.2205662717
788	0.220494663
789	0.2204201552
790	0.2203321918
791	0.2202017487
792	0.2201508518
793	0.2201156557
794	0.2200855679
795	0.2199573337
796	0.2198427852
797	0.2197686911
798	0.2196866659
799	0.2195535588
800	0.2191323465
801	0.2187555171
802	0.218727261
803	0.2186742693
804	0.2183912356
805	0.2181444973
806	0.2181223782
807	0.2180327946
808	0.2177193293
809	0.2174863973
810	0.2174379529
811	0.2172831379
812	0.2172658947
813	0.2172255492
814	0.2171208146
815	0.2170884593
816	0.2169068385
817	0.2166997234
818	0.2166769648
819	0.2166229787
820	0.2165973444
821	0.2164968227
822	0.2164037249
823	0.2160620309
824	0.2159919386
825	0.2158800777
826	0.2157715946
827	0.2157278904
828	0.2156096252
829	0.2155807111
830	0.215467788
831	0.2153502362
832	0.2152724225
833	0.215200444
834	0.2151565741
835	0.2151164318
836	0.2150804819
837	0.2150361589
838	0.2146006832
839	0.2145494912
840	0.2144575674
841	0.2144174824
842	0.2142539297
843	0.2140545499
844	0.2139423393
845	0.213779205
846	0.2136292066
847	0.2135853967
848	0.2135377231
849	0.2135094663
850	0.2132532021
851	0.213196631
852	0.2131570322
853	0.2130796855
854	0.2129801375
855	0.2129305856
856	0.2128652648
857	0.2128325584
858	0.2127721063
859	0.2127153347
860	0.2126414122
861	0.2126094328
862	0.2125066573
863	0.2124258854
864	0.2123717125
865	0.2122103085
866	0.2121442738
867	0.212085354
868	0.2120153617
869	0.2118796883
870	0.2118066555
871	0.2117822846
872	0.2116779703
873	0.211641846
874	0.2115725644
875	0.2115090451
876	0.2114637639
877	0.2114388991
878	0.2114083375
879	0.2112121868
880	0.2110177329
881	0.2109603623
882	0.2106352167
883	0.2105786468
884	0.2105202077
885	0.2104211169
886	0.2103714656
887	0.2103283214
888	0.2099344419
889	0.2098862753
890	0.2097947264
891	0.2097211506
892	0.2096385035
893	0.2095724837
894	0.2094975923
895	0.2094481182
896	0.2093890793
897	0.2091972376
898	0.209158713
899	0.2090524317
900	0.2089522686
901	0.2088193646
902	0.2087760005
903	0.2086775893
904	0.2086499159
905	0.2084805791
906	0.2084324646
907	0.2081215032
908	0.2079600783
909	0.2079114395
910	0.2078687753
911	0.2077820298
912	0.2076960594
913	0.2076222452
914	0.2073065748
915	0.2072729074
916	0.2072237603
917	0.2070787055
918	0.2070005542
919	0.206923948
920	0.2068734388
921	0.2068485349
922	0.2067535971
923	0.2066870332
924	0.2066473
925	0.2064654186
926	0.20639975
927	0.2063278282
928	0.2062386598
929	0.206191418
930	0.2061306295
931	0.2059895765
932	0.2059202868
933	0.2057440415
934	0.2056291549
935	0.2055462031
936	0.2054634343
937	0.2053466755
938	0.2052535479
939	0.2051847678
940	0.2050610949
941	0.2049824042
942	0.2047696097
943	0.2047150414
944	0.2045686958
945	0.2044877921
946	0.2044321494
947	0.2043281133
948	0.2042726105
949	0.2042045416
950	0.2041681354
951	0.2040507534
952	0.2039423352
953	0.2039215003
954	0.2038372852
955	0.2037895488
956	0.2036924697
957	0.2036455878
958	0.2036147882
959	0.2035865628
960	0.2034975999
961	0.2033827855
962	0.2033162592
963	0.2032865139
964	0.2032257958
965	0.2032060185
966	0.203146537
967	0.2030190118
968	0.2029586067
969	0.2028834921
970	0.202817005
971	0.2027573186
972	0.2026982211
973	0.2026324142
974	0.2025336619
975	0.2024025685
976	0.2023570165
977	0.2023136771
978	0.2022020518
979	0.2021074104
980	0.2020790699
981	0.2019547024
982	0.2018883786
983	0.2017942729
984	0.2017636238
985	0.2016939004
986	0.2016594472
987	0.2015606091
988	0.2015107181
989	0.2014735247
990	0.201439021
991	0.201382513
992	0.2012907037
993	0.2011878738
994	0.2011113527
995	0.2010565967
996	0.2010054347
997	0.2009519674
998	0.2009046357
999	0.2008734497
