iter	Logloss
353	0.3088223387
354	0.3085963741
355	0.3083637168
356	0.3081411418
357	0.3079210421
358	0.3076954436
359	0.3074687893
360	0.3072510995
361	0.3070265107
362	0.3068201666
363	0.3066052603
364	0.3063958292
365	0.3061853196
366	0.3059768369
367	0.3057691616
368	0.3055667824
369	0.3053576175
370	0.3051609732
371	0.3049648914
372	0.3047697771
373	0.3045776341
374	0.3043818996
375	0.3041897573
376	0.3039962747
377	0.3037978722
378	0.3036068389
379	0.3034221645
380	0.3032350539
381	0.3030561375
382	0.3028764724
383	0.3026922572
384	0.3025010433
385	0.302320548
386	0.302138818
387	0.301961332
388	0.3017820335
389	0.3016051798
390	0.3014309106
391	0.3012613804
392	0.3010920738
393	0.3009198399
394	0.3007507224
395	0.3005813276
396	0.3004140527
397	0.3002460654
398	0.3000835901
399	0.2999210933
400	0.2997586478
401	0.2996003525
402	0.2994344551
403	0.2992772477
404	0.2991110158
405	0.2989464794
406	0.2987878624
407	0.2986390025
408	0.298477393
409	0.2983222468
410	0.298167476
411	0.298010312
412	0.2978573767
413	0.2977066583
414	0.2975556405
415	0.2974009897
416	0.2972551417
417	0.2971137162
418	0.2969668639
419	0.2968277776
420	0.2966850877
421	0.29653623
422	0.2963917876
423	0.2962504199
424	0.2961050268
425	0.2959698061
426	0.295831037
427	0.2957001897
428	0.2955656097
429	0.2954249535
430	0.2952913877
431	0.2951593846
432	0.2950325441
433	0.2948982427
434	0.2947756528
435	0.2946388732
436	0.2945105797
437	0.2943902253
438	0.2942535113
439	0.294128701
440	0.2940046446
441	0.2938797279
442	0.2937560968
443	0.2936342519
444	0.2935114286
445	0.2933930731
446	0.2932745554
447	0.2931507203
448	0.2930297874
449	0.2929017839
450	0.2927873335
451	0.2926716751
452	0.2925650268
453	0.2924511953
454	0.2923371229
455	0.2922236624
456	0.2921137166
457	0.2919994302
458	0.2918781979
459	0.2917654334
460	0.2916547319
461	0.2915390458
462	0.2914290982
463	0.2913247521
464	0.2912159906
465	0.2911044528
466	0.2909952243
467	0.2908881882
468	0.2907821993
469	0.2906753243
470	0.2905712553
471	0.2904638555
472	0.2903617219
473	0.2902615268
474	0.2901592558
475	0.290054739
476	0.2899498294
477	0.2898539897
478	0.2897619577
479	0.2896591206
480	0.2895599069
481	0.2894666711
482	0.2893755557
483	0.2892780373
484	0.2891853269
485	0.2890928588
486	0.2889998174
487	0.2889054339
488	0.2888180371
489	0.2887269712
490	0.2886349262
491	0.2885352155
492	0.2884528309
493	0.2883661373
494	0.2882754748
495	0.28818415
496	0.2880895549
497	0.2880058322
498	0.2879155223
499	0.2878328309
500	0.2877494751
501	0.2876610808
502	0.2875795038
503	0.287491755
504	0.2874070243
505	0.2873266002
506	0.2872436805
507	0.2871611584
508	0.2870810107
509	0.2869972546
510	0.286918175
511	0.2868348603
512	0.2867605448
513	0.2866804408
514	0.2866021462
515	0.2865276499
516	0.2864524026
517	0.2863746197
518	0.2862911772
519	0.2862157411
520	0.2861406526
521	0.2860635647
522	0.2859891083
523	0.2859181749
524	0.2858462705
525	0.2857720393
526	0.2856942078
527	0.2856219831
528	0.2855510515
529	0.2854769989
530	0.2854051441
531	0.2853338392
532	0.2852664896
533	0.2851948497
534	0.2851281709
535	0.2850584713
536	0.2849937464
537	0.2849212044
538	0.284853179
539	0.2847888369
540	0.2847198504
541	0.2846526597
542	0.2845884403
543	0.2845231059
544	0.284454283
545	0.2843941417
546	0.2843317779
547	0.2842700257
548	0.2842130283
549	0.2841501601
550	0.2840888653
551	0.2840317715
552	0.2839722573
553	0.283907619
554	0.283848381
555	0.2837907572
556	0.2837301119
557	0.2836683858
558	0.2836101304
559	0.2835548508
560	0.2834924941
561	0.2834294825
562	0.2833732593
563	0.2833094578
564	0.2832524623
565	0.2831979038
566	0.2831445205
567	0.283084755
568	0.2830294542
569	0.2829752599
570	0.2829183376
571	0.2828620832
572	0.2828099286
573	0.2827507097
574	0.2826958184
575	0.2826349466
576	0.2825784534
577	0.2825262927
578	0.2824700905
579	0.2824144047
580	0.2823627583
581	0.2823111088
582	0.28225719
583	0.2822091558
584	0.2821624337
585	0.2821066041
586	0.282059921
587	0.2820097265
588	0.2819597189
589	0.2819030719
590	0.2818581717
591	0.2818071568
592	0.2817598692
593	0.2817150356
594	0.2816685635
595	0.2816216405
596	0.2815756887
597	0.2815279149
598	0.2814840092
599	0.2814402388
600	0.2813865934
601	0.2813403668
602	0.2812965178
603	0.2812546386
604	0.2812086074
605	0.2811634372
606	0.2811194706
607	0.2810749484
608	0.2810287592
609	0.2809884349
610	0.2809435237
611	0.2808954704
612	0.2808508564
613	0.2808068338
614	0.2807676246
615	0.2807207149
616	0.2806797306
617	0.2806367011
618	0.280596422
619	0.2805531527
620	0.280513848
621	0.2804679061
622	0.280429998
623	0.2803927132
624	0.2803493408
625	0.2803084286
626	0.2802669153
627	0.2802280846
628	0.2801891149
629	0.2801475227
630	0.2801093165
631	0.2800682037
632	0.2800301794
633	0.2799899567
634	0.2799484835
635	0.2799117835
636	0.2798756945
637	0.2798418742
638	0.2798074334
639	0.2797641206
640	0.2797291249
641	0.2796924515
642	0.2796567955
643	0.2796160029
644	0.2795840952
645	0.2795472706
646	0.279510944
647	0.2794755732
648	0.2794373999
649	0.2794037354
650	0.2793710557
651	0.2793383108
652	0.2793042124
653	0.279266286
654	0.2792305011
655	0.279198387
656	0.2791622924
657	0.2791325597
658	0.2790967914
659	0.2790647559
660	0.2790321059
661	0.2789981999
662	0.2789618293
663	0.2789277109
664	0.2788969351
665	0.278863696
666	0.2788282342
667	0.2787913874
668	0.2787588625
669	0.2787253563
670	0.2786919045
671	0.2786634854
672	0.2786337489
673	0.2786002353
674	0.2785717121
675	0.2785421818
676	0.2785154083
677	0.2784820045
678	0.2784485158
679	0.2784201628
680	0.278386688
681	0.2783569256
682	0.2783302456
683	0.2783022119
684	0.2782782507
685	0.2782468693
686	0.2782178062
687	0.2781894315
688	0.2781609299
689	0.2781353119
690	0.2781082433
691	0.278082956
692	0.2780530077
693	0.2780257724
694	0.2779997737
695	0.2779743447
696	0.2779475944
697	0.2779202712
698	0.2778947451
699	0.2778676675
700	0.277844197
701	0.2778192077
702	0.2777963071
703	0.27776753
704	0.2777417722
705	0.2777187038
706	0.2776953096
707	0.2776669453
708	0.2776399082
709	0.2776159585
710	0.2775921298
711	0.2775735479
712	0.2775529295
713	0.2775293715
714	0.2775039536
715	0.2774831742
716	0.2774558146
717	0.2774312568
718	0.2774099423
719	0.2773864537
720	0.2773629799
721	0.2773411817
722	0.2773153872
723	0.2772917245
724	0.2772636883
725	0.2772462789
726	0.2772218562
727	0.2772006206
728	0.2771758303
729	0.2771559767
730	0.2771315025
731	0.2771084221
732	0.2770859169
733	0.2770665789
734	0.2770424075
735	0.277021218
736	0.277001447
737	0.2769788863
738	0.276954201
739	0.2769316066
740	0.2769088289
741	0.2768883869
742	0.2768665713
743	0.2768468798
744	0.2768251009
745	0.2767974619
746	0.2767796479
747	0.2767626311
748	0.2767410556
749	0.2767203336
750	0.2766936016
751	0.2766720517
752	0.2766501757
753	0.2766344099
754	0.2766193675
755	0.276596832
756	0.2765788583
757	0.2765591716
758	0.2765412343
759	0.2765215745
760	0.2765036643
761	0.2764853227
762	0.2764663096
763	0.2764457089
764	0.276425321
765	0.2764086365
766	0.2763876231
767	0.2763711599
768	0.2763519056
769	0.276331053
770	0.2763150902
771	0.276297913
772	0.2762769152
773	0.276257305
774	0.2762400213
775	0.2762230362
776	0.2762031159
777	0.2761874011
778	0.2761715905
779	0.2761513886
780	0.2761334229
781	0.2761166702
782	0.2760997642
783	0.2760854979
784	0.276067747
785	0.2760492396
786	0.2760333314
787	0.276019969
788	0.2760009939
789	0.2759864342
790	0.275969311
791	0.2759523921
792	0.275934501
793	0.2759153682
794	0.2758985231
795	0.2758782923
796	0.2758607092
797	0.2758458362
798	0.2758313178
799	0.2758188102
800	0.2758024757
801	0.2757838882
802	0.2757684497
803	0.2757508959
804	0.2757370651
805	0.2757234677
806	0.2757085006
807	0.2756925665
808	0.27567762
809	0.2756679197
810	0.2756558809
811	0.2756390747
812	0.2756269747
813	0.2756119371
814	0.2755987441
815	0.2755854762
816	0.2755692841
817	0.2755558124
818	0.2755436277
819	0.2755302084
820	0.2755120805
821	0.2754988075
822	0.2754864955
823	0.2754759751
824	0.2754619076
825	0.2754429565
826	0.2754297584
827	0.2754163733
828	0.2754009713
829	0.2753850775
830	0.2753738665
831	0.2753630226
832	0.275350697
833	0.2753367859
834	0.2753232224
835	0.2753079519
836	0.2752896103
837	0.2752790865
838	0.2752664334
839	0.2752538548
840	0.2752414041
841	0.2752269384
842	0.2752136689
843	0.2752009495
844	0.2751868931
845	0.2751757088
846	0.2751637026
847	0.2751489039
848	0.2751370982
849	0.2751275539
850	0.2751145657
851	0.2751028937
852	0.2750873983
853	0.2750709833
854	0.2750594679
855	0.2750479889
856	0.2750356409
857	0.2750241974
858	0.2750114304
859	0.2749997633
860	0.2749883888
861	0.2749784459
862	0.274967465
863	0.2749578987
864	0.2749447804
865	0.2749348252
866	0.2749217529
867	0.2749091916
868	0.2748994239
869	0.2748860551
870	0.2748709657
871	0.2748580418
872	0.2748457694
873	0.2748359515
874	0.2748235906
875	0.2748104784
876	0.2747980023
877	0.2747849862
878	0.2747682634
879	0.274758113
880	0.2747474426
881	0.2747356733
882	0.2747276342
883	0.2747134219
884	0.2747041583
885	0.2746938232
886	0.2746843721
887	0.2746724402
888	0.274658539
889	0.2746484939
890	0.2746376922
891	0.2746270771
892	0.2746145004
893	0.2746019236
894	0.2745904571
895	0.2745802108
896	0.2745727831
897	0.2745606149
898	0.2745524228
899	0.2745413937
900	0.2745345714
901	0.2745240599
902	0.274512006
903	0.2745016837
904	0.2744896507
905	0.274478223
906	0.2744693507
907	0.2744573026
908	0.2744458312
909	0.2744379546
910	0.2744271029
911	0.2744183304
912	0.2744075478
913	0.2743984995
914	0.2743903241
915	0.2743786659
916	0.2743700843
917	0.274361057
918	0.2743511095
919	0.2743433945
920	0.2743316286
921	0.2743221602
922	0.2743136402
923	0.2743026241
924	0.2742949263
925	0.2742875323
926	0.2742761615
927	0.2742657113
928	0.2742563774
929	0.2742503892
930	0.274243604
931	0.2742336636
932	0.2742267899
933	0.2742164488
934	0.2742036425
935	0.2741929617
936	0.2741821838
937	0.274173167
938	0.2741631511
939	0.2741525506
940	0.2741478836
941	0.2741390758
942	0.2741260052
943	0.2741172446
944	0.2741049905
945	0.2740979996
946	0.2740893118
947	0.2740785786
948	0.2740700852
949	0.2740604194
950	0.2740509128
951	0.274041155
952	0.2740318657
953	0.2740252337
954	0.2740159227
955	0.274009009
956	0.2739978948
957	0.2739905189
958	0.2739802264
959	0.2739706846
960	0.2739595887
961	0.273951924
962	0.2739423281
963	0.2739321731
964	0.2739210706
965	0.2739113744
966	0.273905556
967	0.2738969002
968	0.2738905211
969	0.2738821155
970	0.2738742455
971	0.2738670974
972	0.2738584848
973	0.2738532256
974	0.2738455323
975	0.2738370264
976	0.2738310662
977	0.2738214835
978	0.2738126707
979	0.2738072729
980	0.2737960384
981	0.2737902145
982	0.2737827137
983	0.2737780814
984	0.273770381
985	0.2737612925
986	0.2737549743
987	0.2737445946
988	0.2737382346
989	0.2737344943
990	0.2737239655
991	0.273715798
992	0.273706997
993	0.273699162
994	0.2736900415
995	0.2736859283
996	0.2736750145
997	0.2736708832
998	0.2736642214
999	0.2736572342
