iter	Passed	Remaining
423	2133	2897
424	2138	2892
425	2142	2887
426	2147	2882
427	2152	2876
428	2157	2871
429	2162	2866
430	2167	2861
431	2172	2855
432	2176	2850
433	2181	2845
434	2186	2840
435	2191	2835
436	2196	2830
437	2201	2824
438	2206	2819
439	2211	2814
440	2215	2808
441	2220	2803
442	2225	2798
443	2230	2793
444	2235	2788
445	2236	2778
446	2241	2773
447	2246	2768
448	2251	2762
449	2256	2757
450	2261	2752
451	2265	2746
452	2270	2741
453	2275	2736
454	2280	2731
455	2285	2726
456	2290	2721
457	2295	2716
458	2300	2711
459	2305	2706
460	2310	2701
461	2315	2696
462	2320	2691
463	2325	2686
464	2330	2681
465	2335	2675
466	2339	2670
467	2344	2665
468	2349	2660
469	2354	2655
470	2359	2650
471	2364	2644
472	2370	2640
473	2375	2635
474	2379	2630
475	2384	2625
476	2389	2619
477	2394	2614
478	2399	2610
479	2404	2604
480	2409	2599
481	2414	2594
482	2419	2589
483	2424	2584
484	2429	2579
485	2434	2574
486	2438	2569
487	2443	2564
488	2448	2558
489	2453	2553
490	2458	2548
491	2463	2543
492	2468	2538
493	2473	2533
494	2477	2527
495	2482	2522
496	2487	2517
497	2492	2512
498	2497	2507
499	2502	2502
500	2507	2497
501	2512	2492
502	2517	2487
503	2522	2482
504	2527	2477
505	2532	2472
506	2537	2467
507	2541	2461
508	2546	2456
509	2551	2451
510	2556	2446
511	2561	2441
512	2566	2436
513	2570	2430
514	2575	2425
515	2580	2420
516	2585	2415
517	2590	2410
518	2594	2404
519	2599	2399
520	2604	2394
521	2609	2389
522	2614	2384
523	2619	2379
524	2624	2374
525	2629	2369
526	2634	2364
527	2639	2359
528	2644	2354
529	2649	2349
530	2654	2344
531	2659	2339
532	2663	2334
533	2668	2328
534	2673	2323
535	2677	2318
536	2682	2313
537	2687	2307
538	2692	2302
539	2697	2297
540	2702	2292
541	2706	2287
542	2711	2282
543	2716	2277
544	2721	2272
545	2726	2266
546	2731	2261
547	2736	2256
548	2741	2252
549	2746	2247
550	2767	2255
551	2772	2250
552	2777	2245
553	2782	2240
554	2787	2235
555	2792	2230
556	2797	2225
557	2802	2220
558	2807	2215
559	2812	2210
560	2817	2204
561	2822	2199
562	2827	2194
563	2832	2189
564	2837	2184
565	2842	2179
566	2847	2174
567	2851	2169
568	2857	2164
569	2861	2158
570	2866	2153
571	2871	2148
572	2876	2143
573	2881	2138
574	2886	2133
575	2894	2130
576	2900	2126
577	2905	2121
578	2910	2116
579	2915	2111
580	2920	2106
581	2925	2101
582	2930	2095
583	2935	2090
584	2940	2085
585	2944	2080
586	2949	2075
587	2954	2070
588	2959	2064
589	2964	2060
590	2969	2055
591	2974	2049
592	2979	2044
593	2984	2039
594	2989	2034
595	2994	2029
596	2998	2024
597	3003	2019
598	3008	2014
599	3013	2009
600	3018	2004
601	3031	2004
602	3040	2001
603	3048	1998
604	3054	1994
605	3061	1990
606	3066	1985
607	3079	1985
608	3086	1981
609	3091	1976
610	3097	1972
611	3102	1967
612	3108	1962
613	3119	1961
614	3127	1957
615	3138	1956
616	3143	1951
617	3150	1947
618	3156	1942
619	3166	1940
620	3175	1938
621	3186	1936
622	3205	1939
623	3214	1937
624	3220	1932
625	3226	1927
626	3239	1926
627	3245	1922
628	3251	1917
629	3256	1912
630	3265	1909
631	3271	1904
632	3281	1902
633	3292	1900
634	3298	1895
635	3304	1890
636	3310	1886
637	3315	1881
638	3321	1876
639	3329	1872
640	3334	1867
641	3342	1863
642	3348	1859
643	3359	1857
644	3365	1852
645	3371	1847
646	3378	1843
647	3384	1838
648	3391	1834
649	3396	1829
650	3402	1824
651	3408	1819
652	3414	1814
653	3419	1809
654	3426	1804
655	3431	1799
656	3436	1794
657	3442	1789
658	3448	1784
659	3457	1781
660	3463	1776
661	3470	1772
662	3484	1771
663	3505	1773
664	3514	1770
665	3521	1765
666	3532	1763
667	3543	1761
668	3557	1760
669	3563	1755
670	3568	1749
671	3575	1745
672	3585	1742
673	3591	1736
674	3596	1731
675	3603	1726
676	3609	1722
677	3615	1717
678	3623	1713
679	3629	1708
680	3638	1704
681	3644	1699
682	3650	1694
683	3656	1689
684	3661	1683
685	3667	1678
686	3673	1673
687	3679	1668
688	3685	1663
689	3691	1658
690	3697	1653
691	3704	1648
692	3710	1643
693	3717	1638
694	3722	1633
695	3729	1628
696	3735	1624
697	3742	1619
698	3748	1614
699	3753	1608
700	3759	1603
701	3766	1598
702	3772	1593
703	3777	1588
704	3784	1583
705	3789	1578
706	3795	1573
707	3801	1568
708	3807	1562
709	3813	1557
710	3819	1552
711	3825	1547
712	3832	1542
713	3838	1537
714	3844	1532
715	3850	1527
716	3856	1522
717	3861	1516
718	3867	1511
719	3874	1506
720	3881	1502
721	3889	1497
722	3896	1492
723	3902	1487
724	3909	1482
725	3916	1478
726	3921	1472
727	3928	1467
728	3934	1462
729	3944	1458
730	3951	1454
731	3957	1448
732	3964	1444
733	3969	1438
734	3975	1433
735	3981	1428
736	3987	1422
737	4003	1421
738	4016	1418
739	4035	1417
740	4047	1414
741	4056	1410
742	4068	1407
743	4074	1402
744	4082	1397
745	4089	1392
746	4101	1389
747	4107	1383
748	4115	1379
749	4123	1374
750	4128	1368
751	4135	1363
752	4141	1358
753	4155	1355
754	4160	1350
755	4168	1345
756	4175	1340
757	4180	1334
758	4186	1329
759	4192	1323
760	4198	1318
761	4204	1313
762	4210	1307
763	4216	1302
764	4222	1297
765	4227	1291
766	4234	1286
767	4240	1281
768	4248	1276
769	4254	1270
770	4260	1265
771	4266	1260
772	4272	1254
773	4280	1249
774	4287	1244
775	4293	1239
776	4300	1234
777	4305	1228
778	4312	1223
779	4322	1219
780	4328	1213
781	4333	1208
782	4339	1202
783	4344	1197
784	4350	1191
785	4355	1185
786	4360	1180
787	4366	1174
788	4371	1168
789	4376	1163
790	4381	1157
791	4387	1152
792	4394	1147
793	4399	1141
794	4404	1135
795	4410	1130
796	4415	1124
797	4422	1119
798	4429	1114
799	4435	1108
800	4440	1103
801	4449	1098
802	4456	1093
803	4466	1088
804	4473	1083
805	4479	1078
806	4484	1072
807	4489	1066
808	4497	1061
809	4502	1056
810	4508	1050
811	4514	1045
812	4520	1039
813	4525	1034
814	4531	1028
815	4536	1022
816	4542	1017
817	4548	1012
818	4554	1006
819	4562	1001
820	4568	996
821	4575	990
822	4581	985
823	4586	979
824	4592	974
825	4598	968
826	4603	963
827	4610	957
828	4615	952
829	4620	946
830	4626	940
831	4631	935
832	4636	929
833	4643	924
834	4648	918
835	4654	912
836	4659	907
837	4664	901
838	4669	896
839	4677	890
840	4683	885
841	4689	880
842	4696	874
843	4701	868
844	4709	863
845	4715	858
846	4720	852
847	4726	847
848	4731	841
849	4737	836
850	4743	830
851	4748	824
852	4753	819
853	4759	813
854	4764	807
855	4769	802
856	4774	796
857	4779	790
858	4784	785
859	4789	779
860	4794	774
861	4799	768
862	4805	762
863	4810	757
864	4815	751
865	4821	746
866	4826	740
867	4831	734
868	4838	729
869	4843	723
870	4848	718
871	4855	712
872	4860	707
873	4865	701
874	4871	695
875	4876	690
876	4881	684
877	4886	679
878	4891	673
879	4896	667
880	4902	662
881	4907	656
882	4912	650
883	4918	645
884	4923	639
885	4928	634
886	4933	628
887	4938	622
888	4943	617
889	4948	611
890	4954	606
891	4959	600
892	4964	594
893	4970	589
894	4975	583
895	4980	578
896	4986	572
897	4992	567
898	4997	561
899	5003	555
900	5008	550
901	5014	544
902	5019	539
903	5024	533
904	5030	528
905	5036	522
906	5041	516
907	5047	511
908	5053	505
909	5058	500
910	5082	496
911	5089	491
912	5104	486
913	5110	480
914	5117	475
915	5123	469
916	5129	464
917	5135	458
918	5140	453
919	5146	447
920	5151	441
921	5156	436
922	5163	430
923	5168	425
924	5173	419
925	5179	413
926	5184	408
927	5189	402
928	5195	397
929	5201	391
930	5205	385
931	5211	380
932	5216	374
933	5221	368
934	5227	363
935	5232	357
936	5237	352
937	5242	346
938	5247	340
939	5252	335
940	5257	329
941	5264	324
942	5269	318
943	5275	312
944	5282	307
945	5287	301
946	5296	296
947	5301	290
948	5306	285
949	5312	279
950	5317	273
951	5322	268
952	5329	262
953	5334	257
954	5340	251
955	5346	246
956	5351	240
957	5357	234
958	5364	229
959	5369	223
960	5375	218
961	5382	212
962	5387	206
963	5393	201
964	5398	195
965	5403	190
966	5409	184
967	5413	178
968	5417	173
969	5420	167
970	5426	162
971	5429	156
972	5433	150
973	5437	145
974	5440	139
975	5444	133
976	5448	128
977	5451	122
978	5455	117
979	5459	111
980	5462	105
981	5466	100
982	5470	94
983	5474	89
984	5477	83
985	5481	77
986	5485	72
987	5488	66
988	5492	61
989	5496	55
990	5499	49
991	5503	44
992	5507	38
993	5510	33
994	5514	27
995	5518	22
996	5521	16
997	5525	11
998	5528	5
999	5532	0
